event_id,user_id,product_id,action,context,timestamp
evt_008203,411,35,share,home_page,2026-01-15 08:49:37
evt_009087,455,6,search_click,search_results,2026-01-18 12:26:26
evt_003489,175,170,view,product_detail,2026-01-08 22:59:16
evt_007838,392,137,add_to_wishlist,home_page,2026-01-03 13:41:35
evt_004801,241,69,view,search_results,2026-01-28 06:38:47
evt_006354,318,44,remove_from_cart,cart,2026-01-25 08:56:42
evt_006084,305,22,view,home_page,2026-01-04 20:26:44
evt_005294,265,5,share,product_detail,2026-01-10 11:57:41
evt_003329,167,2,view,search_results,2026-01-24 06:49:58
evt_005198,260,51,view,product_detail,2026-01-05 16:38:25
evt_004501,226,133,view,search_results,2026-01-09 14:41:55
evt_006481,325,104,view,category_page,2026-01-26 04:49:18
evt_002680,134,93,search_click,search_results,2026-01-08 08:40:28
evt_003002,151,135,add_to_cart,home_page,2026-01-04 06:05:28
evt_009286,465,114,view,search_results,2026-01-11 08:56:19
evt_008990,450,11,remove_from_cart,cart,2026-01-29 17:14:33
evt_004391,220,136,view,home_page,2026-01-15 15:50:08
evt_005532,277,5,remove_from_cart,cart,2026-01-12 06:08:35
evt_000201,11,147,view,search_results,2026-01-28 17:05:24
evt_009386,470,49,view,search_results,2026-01-29 21:43:39
evt_006500,325,21,add_to_cart,home_page,2026-01-26 19:23:53
evt_008471,424,155,view,home_page,2026-01-10 08:59:25
evt_007493,375,17,add_to_wishlist,home_page,2026-01-10 05:00:49
evt_002336,117,96,add_to_cart,cart,2026-01-18 20:02:41
evt_009017,451,136,add_to_cart,home_page,2026-01-02 02:33:25
evt_002761,139,1,view,home_page,2026-01-08 00:37:28
evt_006732,337,199,remove_from_cart,cart,2026-01-27 10:47:55
evt_001694,85,186,view,search_results,2026-01-24 09:10:16
evt_006315,316,37,view,product_detail,2026-01-03 22:36:10
evt_001184,60,158,view,search_results,2026-01-18 07:04:30
evt_009599,480,195,add_to_cart,product_detail,2026-01-29 22:51:49
evt_003924,197,103,add_to_cart,home_page,2026-01-01 07:12:07
evt_004836,242,99,view,product_detail,2026-01-10 21:32:39
evt_004257,213,175,remove_from_cart,cart,2026-01-18 06:07:50
evt_004081,205,28,view,home_page,2026-01-02 07:17:13
evt_001721,87,166,view,home_page,2026-01-25 06:25:49
evt_006318,316,81,add_to_wishlist,product_detail,2026-01-03 09:50:52
evt_006540,327,85,add_to_wishlist,product_detail,2026-01-18 02:01:29
evt_002121,107,186,view,category_page,2026-01-29 15:10:38
evt_005157,258,85,add_to_wishlist,product_detail,2026-01-10 11:07:33
evt_006293,315,184,view,product_detail,2026-01-18 08:13:47
evt_004896,245,147,add_to_wishlist,home_page,2026-01-13 09:30:14
evt_002388,120,159,view,category_page,2026-01-07 16:40:08
evt_005775,289,1,view,category_page,2026-01-23 11:10:38
evt_000875,44,64,search_click,search_results,2026-01-04 16:49:20
evt_004404,221,107,purchase,cart,2026-01-08 18:16:05
evt_009342,468,126,add_to_cart,home_page,2026-01-27 03:23:49
evt_000796,40,181,purchase,cart,2026-01-15 00:02:22
evt_008234,412,128,view,home_page,2026-01-30 23:58:37
evt_003601,181,66,view,search_results,2026-01-22 13:35:52
evt_002894,145,37,view,product_detail,2026-01-29 23:14:34
evt_005570,279,119,add_to_cart,cart,2026-01-11 07:30:49
evt_008210,411,2,add_to_cart,cart,2026-01-15 09:00:50
evt_000356,18,194,view,product_detail,2026-01-11 02:58:13
evt_007505,376,48,purchase,checkout,2026-01-03 09:37:08
evt_001356,68,123,rate_review,product_detail,2026-01-25 00:19:57
evt_006414,321,120,add_to_wishlist,product_detail,2026-01-03 14:06:56
evt_002072,104,111,view,search_results,2026-01-05 21:58:23
evt_008753,438,97,view,home_page,2026-01-13 15:26:26
evt_004397,220,81,add_to_cart,home_page,2026-01-15 08:06:55
evt_001249,63,105,add_to_wishlist,home_page,2026-01-03 06:52:55
evt_006346,318,56,view,search_results,2026-01-25 13:35:20
evt_008621,432,62,search_click,search_results,2026-01-05 01:23:38
evt_000861,44,35,view,category_page,2026-01-04 02:43:28
evt_008949,448,136,add_to_cart,cart,2026-01-11 12:29:53
evt_003710,186,91,search_click,search_results,2026-01-22 20:29:38
evt_008591,430,92,view,category_page,2026-01-30 21:04:33
evt_003026,152,1,purchase,cart,2026-01-20 09:09:15
evt_001287,65,163,view,home_page,2026-01-10 08:22:17
evt_001077,54,176,add_to_cart,home_page,2026-01-27 04:45:25
evt_002135,107,113,add_to_wishlist,home_page,2026-01-29 04:02:19
evt_005703,286,17,purchase,cart,2026-01-18 06:26:10
evt_005313,266,149,search_click,search_results,2026-01-01 00:06:33
evt_009965,499,39,purchase,cart,2026-01-04 22:32:50
evt_005014,251,196,remove_from_cart,cart,2026-01-25 15:54:24
evt_003042,153,23,add_to_cart,product_detail,2026-01-15 22:23:56
evt_007333,367,33,view,search_results,2026-01-08 10:54:58
evt_006946,348,179,search_click,search_results,2026-01-13 13:36:33
evt_007255,363,173,view,product_detail,2026-01-26 15:21:13
evt_005892,295,87,rate_review,product_detail,2026-01-24 00:49:30
evt_003040,152,120,view,category_page,2026-01-20 14:56:13
evt_008325,417,117,purchase,cart,2026-01-01 09:02:01
evt_005413,271,44,view,category_page,2026-01-16 04:54:14
evt_008608,431,48,view,product_detail,2026-01-13 17:10:57
evt_009534,477,126,search_click,search_results,2026-01-26 00:15:32
evt_002132,107,125,add_to_cart,cart,2026-01-29 12:23:26
evt_004592,230,65,add_to_wishlist,product_detail,2026-01-09 20:14:08
evt_007605,381,103,view,category_page,2026-01-08 16:02:32
evt_005277,264,70,view,category_page,2026-01-03 01:25:01
evt_005225,262,95,purchase,cart,2026-01-29 02:39:07
evt_004624,232,120,add_to_cart,home_page,2026-01-11 04:30:23
evt_006924,347,39,view,search_results,2026-01-18 10:03:06
evt_003880,194,95,view,category_page,2026-01-13 05:11:51
evt_007641,383,28,search_click,search_results,2026-01-06 04:31:24
evt_001158,58,167,view,home_page,2026-01-06 11:39:44
evt_006356,318,153,add_to_cart,product_detail,2026-01-25 00:29:22
evt_007997,400,23,add_to_cart,product_detail,2026-01-24 14:03:50
evt_000826,42,101,add_to_cart,home_page,2026-01-02 23:05:38
evt_002123,107,121,remove_from_cart,cart,2026-01-29 22:38:26
evt_000323,17,132,view,product_detail,2026-01-05 16:27:25
evt_008183,410,122,add_to_cart,product_detail,2026-01-23 22:44:53
evt_003248,163,189,view,product_detail,2026-01-12 11:27:42
evt_003515,176,168,search_click,search_results,2026-01-29 20:05:59
evt_004409,221,52,add_to_cart,product_detail,2026-01-08 15:38:15
evt_000670,34,97,view,category_page,2026-01-22 02:02:35
evt_004508,226,124,view,home_page,2026-01-09 06:49:19
evt_007829,392,96,view,home_page,2026-01-03 13:25:47
evt_000293,15,120,remove_from_cart,cart,2026-01-27 05:07:29
evt_003518,176,52,add_to_wishlist,home_page,2026-01-29 04:49:46
evt_008304,416,64,add_to_cart,home_page,2026-01-18 00:43:25
evt_001259,63,169,search_click,search_results,2026-01-03 08:21:56
evt_005221,262,196,view,search_results,2026-01-29 16:32:59
evt_006221,312,36,view,search_results,2026-01-14 21:58:53
evt_004521,227,66,view,product_detail,2026-01-04 21:23:24
evt_008638,432,151,add_to_cart,product_detail,2026-01-05 10:46:00
evt_000442,23,121,add_to_cart,product_detail,2026-01-17 23:08:38
evt_004684,235,138,purchase,checkout,2026-01-19 21:05:27
evt_004618,231,164,view,product_detail,2026-01-14 10:36:31
evt_007923,397,53,share,home_page,2026-01-30 23:59:36
evt_005973,299,189,add_to_cart,home_page,2026-01-03 17:16:55
evt_009597,480,129,add_to_cart,cart,2026-01-29 00:19:37
evt_009862,494,163,add_to_cart,cart,2026-01-14 21:38:58
evt_008500,425,72,view,home_page,2026-01-11 08:27:36
evt_005280,264,129,add_to_wishlist,product_detail,2026-01-03 19:55:17
evt_008265,414,118,remove_from_cart,cart,2026-01-26 04:01:49
evt_009880,494,110,add_to_wishlist,product_detail,2026-01-14 05:24:50
evt_005182,260,101,add_to_cart,product_detail,2026-01-05 20:37:42
evt_003415,171,69,view,category_page,2026-01-17 21:35:35
evt_008581,430,148,view,product_detail,2026-01-30 05:31:55
evt_003227,162,151,add_to_cart,cart,2026-01-21 03:31:40
evt_006131,307,12,remove_from_cart,cart,2026-01-21 03:19:01
evt_002025,102,49,search_click,search_results,2026-01-09 10:29:03
evt_006151,308,113,view,search_results,2026-01-03 08:08:08
evt_006801,341,137,view,category_page,2026-01-16 16:45:29
evt_006304,316,35,add_to_cart,product_detail,2026-01-03 04:17:33
evt_008576,429,7,view,product_detail,2026-01-19 11:40:05
evt_001623,82,54,add_to_wishlist,home_page,2026-01-20 15:51:02
evt_006812,341,43,search_click,search_results,2026-01-16 15:17:28
evt_004635,232,153,add_to_cart,home_page,2026-01-11 00:28:39
evt_000271,14,175,view,home_page,2026-01-26 06:11:20
evt_007930,397,187,search_click,search_results,2026-01-30 18:58:15
evt_000939,47,142,view,search_results,2026-01-05 10:14:59
evt_002122,107,173,add_to_cart,home_page,2026-01-29 13:06:59
evt_009884,495,55,purchase,cart,2026-01-13 08:55:54
evt_009351,468,57,search_click,search_results,2026-01-27 10:21:28
evt_007847,393,124,search_click,search_results,2026-01-15 13:00:38
evt_005035,252,77,add_to_cart,home_page,2026-01-02 14:40:52
evt_003952,198,111,view,search_results,2026-01-19 01:28:22
evt_004110,206,167,remove_from_cart,cart,2026-01-15 20:30:21
evt_002399,120,65,view,product_detail,2026-01-07 04:58:08
evt_004723,237,187,add_to_wishlist,home_page,2026-01-17 08:01:42
evt_006683,335,175,add_to_wishlist,product_detail,2026-01-16 07:39:28
evt_006584,330,183,add_to_cart,home_page,2026-01-23 05:26:49
evt_002940,147,148,search_click,search_results,2026-01-27 16:48:45
evt_002767,139,58,view,product_detail,2026-01-08 05:01:01
evt_003638,182,100,add_to_cart,product_detail,2026-01-12 00:18:39
evt_005574,279,73,view,category_page,2026-01-11 23:56:14
evt_008236,412,34,view,category_page,2026-01-30 11:38:02
evt_004661,234,55,view,product_detail,2026-01-11 06:23:24
evt_009174,459,193,view,product_detail,2026-01-06 20:46:34
evt_003928,197,22,search_click,search_results,2026-01-01 00:18:56
evt_008834,442,73,view,product_detail,2026-01-18 14:43:33
evt_003749,188,171,add_to_cart,cart,2026-01-29 01:31:58
evt_006579,329,126,view,category_page,2026-01-07 00:05:52
evt_001863,94,32,purchase,checkout,2026-01-01 15:11:17
evt_006097,305,191,add_to_cart,home_page,2026-01-04 07:27:44
evt_000096,5,79,view,search_results,2026-01-30 01:27:09
evt_000994,50,53,view,search_results,2026-01-28 23:43:24
evt_009080,454,95,remove_from_cart,cart,2026-01-30 06:29:25
evt_000436,22,108,view,category_page,2026-01-26 02:17:12
evt_005931,297,163,add_to_wishlist,home_page,2026-01-02 14:54:46
evt_006494,325,142,view,search_results,2026-01-26 20:44:54
evt_002004,101,200,add_to_wishlist,home_page,2026-01-03 17:09:06
evt_003056,153,155,view,product_detail,2026-01-15 18:55:34
evt_006189,310,60,add_to_wishlist,home_page,2026-01-10 20:01:23
evt_000653,33,126,search_click,search_results,2026-01-30 16:46:41
evt_005688,285,90,add_to_wishlist,product_detail,2026-01-20 05:09:40
evt_008074,404,117,purchase,cart,2026-01-29 13:15:37
evt_000728,37,22,view,product_detail,2026-01-25 05:09:29
evt_009054,453,77,view,home_page,2026-01-28 01:06:53
evt_001677,84,186,purchase,cart,2026-01-18 07:40:37
evt_007526,377,61,view,search_results,2026-01-25 02:41:07
evt_002880,144,100,add_to_wishlist,product_detail,2026-01-20 14:40:37
evt_007955,398,123,view,search_results,2026-01-25 12:32:49
evt_002154,108,148,view,product_detail,2026-01-12 22:59:46
evt_007454,373,39,add_to_cart,product_detail,2026-01-12 05:54:00
evt_005450,273,82,view,search_results,2026-01-20 07:46:22
evt_001803,91,45,add_to_cart,home_page,2026-01-04 20:20:41
evt_004401,221,62,view,category_page,2026-01-08 00:04:54
evt_002172,109,191,share,product_detail,2026-01-29 12:45:19
evt_000519,26,62,add_to_cart,product_detail,2026-01-02 21:14:20
evt_005325,267,12,add_to_cart,home_page,2026-01-14 08:47:51
evt_000336,17,81,view,search_results,2026-01-05 13:37:40
evt_000748,38,62,view,search_results,2026-01-04 04:15:28
evt_002176,109,183,view,category_page,2026-01-29 15:00:08
evt_000247,13,35,add_to_cart,product_detail,2026-01-10 10:03:28
evt_002928,147,32,search_click,search_results,2026-01-27 11:35:58
evt_000168,9,42,search_click,search_results,2026-01-03 03:56:08
evt_005843,293,113,remove_from_cart,cart,2026-01-25 04:04:57
evt_000820,41,4,add_to_cart,cart,2026-01-13 07:51:17
evt_005575,279,77,view,search_results,2026-01-11 09:31:44
evt_006285,315,72,add_to_cart,cart,2026-01-18 19:44:29
evt_005519,276,170,search_click,search_results,2026-01-07 08:20:46
evt_001490,75,169,add_to_wishlist,product_detail,2026-01-16 03:11:47
evt_009413,471,30,view,category_page,2026-01-17 19:19:46
evt_005533,277,41,view,product_detail,2026-01-12 02:35:21
evt_009723,487,170,remove_from_cart,cart,2026-01-27 11:08:22
evt_005291,265,154,purchase,cart,2026-01-10 08:30:14
evt_005495,275,26,view,product_detail,2026-01-23 17:53:27
evt_004965,249,5,view,search_results,2026-01-05 14:45:54
evt_006179,309,55,view,product_detail,2026-01-07 22:34:25
evt_006279,314,127,view,search_results,2026-01-08 15:01:44
evt_008029,402,66,view,product_detail,2026-01-19 08:07:41
evt_001102,56,43,add_to_cart,cart,2026-01-17 05:06:48
evt_001327,67,167,add_to_cart,home_page,2026-01-27 06:21:17
evt_005697,285,97,view,product_detail,2026-01-20 12:12:18
evt_006076,304,198,add_to_cart,home_page,2026-01-09 05:04:43
evt_008987,450,182,add_to_cart,product_detail,2026-01-29 03:22:08
evt_005644,283,67,add_to_cart,home_page,2026-01-15 19:53:46
evt_009147,458,148,add_to_cart,product_detail,2026-01-02 04:13:23
evt_000509,26,37,view,search_results,2026-01-02 11:37:33
evt_001776,89,120,view,category_page,2026-01-14 15:13:37
evt_004264,214,126,view,category_page,2026-01-22 16:12:49
evt_005092,255,98,view,product_detail,2026-01-09 12:47:20
evt_007983,400,89,add_to_wishlist,home_page,2026-01-24 09:30:37
evt_000422,22,165,rate_review,product_detail,2026-01-26 13:30:55
evt_009300,465,16,add_to_cart,product_detail,2026-01-11 17:21:53
evt_005021,252,170,search_click,search_results,2026-01-02 22:58:03
evt_003305,166,54,add_to_cart,cart,2026-01-08 21:36:19
evt_000857,43,136,view,home_page,2026-01-01 15:17:06
evt_008935,447,55,view,search_results,2026-01-31 19:19:25
evt_003628,182,126,search_click,search_results,2026-01-12 20:55:42
evt_001539,77,196,view,search_results,2026-01-07 00:26:40
evt_008607,431,196,share,home_page,2026-01-13 19:50:03
evt_006838,342,132,view,category_page,2026-01-30 14:57:53
evt_000038,2,5,view,product_detail,2026-01-27 13:12:56
evt_005972,299,140,search_click,search_results,2026-01-03 01:01:31
evt_005443,273,115,add_to_wishlist,product_detail,2026-01-20 04:06:30
evt_005863,294,189,add_to_cart,cart,2026-01-22 16:07:04
evt_003124,157,7,add_to_wishlist,product_detail,2026-01-04 19:26:56
evt_009564,479,8,remove_from_cart,cart,2026-01-07 08:03:40
evt_002948,148,165,add_to_cart,product_detail,2026-01-10 13:36:48
evt_004072,204,149,search_click,search_results,2026-01-04 18:32:15
evt_006406,321,200,view,product_detail,2026-01-03 01:11:00
evt_001973,99,66,purchase,cart,2026-01-19 14:46:37
evt_000523,27,111,view,home_page,2026-01-20 09:37:44
evt_002999,150,3,purchase,checkout,2026-01-13 17:15:05
evt_006415,321,104,search_click,search_results,2026-01-03 13:23:20
evt_003643,183,198,view,home_page,2026-01-15 07:30:19
evt_007237,362,175,add_to_cart,cart,2026-01-16 15:01:37
evt_006100,305,105,add_to_cart,home_page,2026-01-04 06:09:21
evt_004691,235,143,search_click,search_results,2026-01-19 05:38:36
evt_003707,186,22,add_to_cart,home_page,2026-01-22 06:38:55
evt_007969,399,48,search_click,search_results,2026-01-11 04:00:51
evt_007889,395,27,view,category_page,2026-01-11 23:19:39
evt_002852,143,49,view,category_page,2026-01-12 19:52:56
evt_005486,275,38,add_to_wishlist,product_detail,2026-01-23 05:29:22
evt_008525,427,31,add_to_cart,home_page,2026-01-13 04:25:16
evt_004886,245,45,view,home_page,2026-01-13 20:59:42
evt_005232,262,46,view,home_page,2026-01-29 05:07:49
evt_009810,491,185,view,product_detail,2026-01-21 11:05:22
evt_008720,436,197,view,product_detail,2026-01-30 06:49:08
evt_003584,180,195,view,category_page,2026-01-15 11:05:29
evt_005504,276,42,add_to_cart,home_page,2026-01-07 18:30:31
evt_001220,61,2,add_to_wishlist,product_detail,2026-01-19 16:00:58
evt_002697,135,99,search_click,search_results,2026-01-21 14:35:40
evt_001802,91,11,view,search_results,2026-01-04 13:20:29
evt_006589,330,72,search_click,search_results,2026-01-23 16:11:42
evt_003650,183,113,view,product_detail,2026-01-15 13:39:26
evt_002959,148,32,view,home_page,2026-01-10 21:02:24
evt_003437,172,112,view,product_detail,2026-01-22 12:21:50
evt_002443,123,98,add_to_wishlist,home_page,2026-01-08 06:40:57
evt_004503,226,28,view,home_page,2026-01-09 10:17:48
evt_008777,439,75,add_to_cart,cart,2026-01-10 15:08:40
evt_005171,259,109,add_to_cart,home_page,2026-01-12 19:12:45
evt_008086,405,165,add_to_cart,home_page,2026-01-31 20:39:57
evt_007063,354,107,remove_from_cart,cart,2026-01-02 04:20:06
evt_006958,348,17,view,search_results,2026-01-13 08:19:54
evt_008040,402,5,view,category_page,2026-01-19 03:42:18
evt_001360,68,97,view,home_page,2026-01-25 09:34:29
evt_002979,149,86,view,product_detail,2026-01-25 16:04:07
evt_007620,381,65,view,category_page,2026-01-08 11:24:10
evt_006161,309,87,view,home_page,2026-01-07 01:28:04
evt_009583,480,6,add_to_cart,cart,2026-01-29 03:10:28
evt_000749,38,178,view,home_page,2026-01-04 18:35:54
evt_008613,431,196,search_click,search_results,2026-01-13 22:54:34
evt_009918,496,90,add_to_cart,cart,2026-01-25 21:16:56
evt_003859,193,53,add_to_wishlist,product_detail,2026-01-19 10:34:28
evt_003281,165,138,search_click,search_results,2026-01-07 08:20:59
evt_002890,145,200,purchase,checkout,2026-01-29 06:47:32
evt_006212,311,78,remove_from_cart,cart,2026-01-15 16:42:44
evt_004696,235,167,add_to_wishlist,product_detail,2026-01-19 18:56:24
evt_006423,322,59,add_to_wishlist,product_detail,2026-01-10 16:10:23
evt_003607,181,185,search_click,search_results,2026-01-22 01:40:29
evt_007627,382,21,search_click,search_results,2026-01-13 20:59:43
evt_002209,111,53,view,home_page,2026-01-02 21:06:03
evt_005955,298,65,view,product_detail,2026-01-13 08:28:00
evt_008318,416,114,search_click,search_results,2026-01-18 09:44:40
evt_002297,115,155,add_to_cart,cart,2026-01-26 10:35:50
evt_005950,298,70,search_click,search_results,2026-01-13 07:23:40
evt_000967,49,108,add_to_cart,product_detail,2026-01-05 15:05:21
evt_000824,42,138,purchase,cart,2026-01-02 10:06:08
evt_000940,47,25,view,product_detail,2026-01-05 14:18:18
evt_005159,258,102,view,category_page,2026-01-10 17:15:50
evt_005289,265,197,add_to_wishlist,home_page,2026-01-10 03:54:03
evt_006417,321,133,view,product_detail,2026-01-03 02:10:39
evt_007340,367,129,add_to_wishlist,home_page,2026-01-08 05:06:17
evt_008424,422,64,add_to_cart,product_detail,2026-01-05 04:43:12
evt_006370,319,125,view,product_detail,2026-01-12 11:39:51
evt_006674,334,161,add_to_cart,home_page,2026-01-02 20:22:23
evt_004311,216,91,add_to_cart,home_page,2026-01-25 20:05:00
evt_004824,242,13,add_to_cart,product_detail,2026-01-10 18:59:19
evt_009003,451,35,view,home_page,2026-01-02 05:36:07
evt_005389,270,15,search_click,search_results,2026-01-22 21:39:30
evt_004594,230,67,purchase,cart,2026-01-09 19:55:58
evt_000563,29,63,remove_from_cart,cart,2026-01-23 19:20:04
evt_008561,429,106,view,category_page,2026-01-19 15:49:16
evt_004286,215,156,view,search_results,2026-01-05 20:53:37
evt_006334,317,194,add_to_wishlist,product_detail,2026-01-01 21:26:29
evt_005695,285,119,view,home_page,2026-01-20 23:30:40
evt_009868,494,127,view,search_results,2026-01-14 03:51:12
evt_002977,149,141,view,product_detail,2026-01-25 12:54:15
evt_003370,169,34,add_to_wishlist,product_detail,2026-01-30 15:16:34
evt_008975,449,149,search_click,search_results,2026-01-02 12:52:07
evt_007631,382,17,view,product_detail,2026-01-13 09:37:12
evt_003482,175,17,view,search_results,2026-01-08 22:11:04
evt_007252,363,161,view,home_page,2026-01-26 11:27:54
evt_005274,264,187,view,search_results,2026-01-03 15:56:29
evt_001546,78,15,view,search_results,2026-01-20 01:20:13
evt_002296,115,139,add_to_cart,product_detail,2026-01-26 05:22:01
evt_001878,94,177,search_click,search_results,2026-01-01 03:29:21
evt_009982,500,62,add_to_cart,home_page,2026-01-05 15:26:02
evt_002539,127,180,search_click,search_results,2026-01-30 21:48:16
evt_000241,13,4,view,category_page,2026-01-10 03:23:37
evt_009846,493,41,purchase,checkout,2026-01-19 00:56:56
evt_008438,422,4,view,home_page,2026-01-05 05:49:40
evt_009666,484,64,search_click,search_results,2026-01-15 21:42:16
evt_001348,68,139,rate_review,product_detail,2026-01-25 19:58:18
evt_009335,467,121,add_to_wishlist,home_page,2026-01-30 13:13:27
evt_000723,37,166,add_to_wishlist,home_page,2026-01-25 12:04:23
evt_003822,192,25,rate_review,product_detail,2026-01-29 00:03:46
evt_006492,325,5,view,product_detail,2026-01-26 05:41:14
evt_006436,322,164,remove_from_cart,cart,2026-01-10 20:47:22
evt_002190,110,8,view,home_page,2026-01-23 05:10:30
evt_005896,295,57,add_to_cart,cart,2026-01-24 03:15:21
evt_003656,183,82,view,category_page,2026-01-15 06:57:12
evt_001992,100,122,add_to_cart,home_page,2026-01-20 08:58:09
evt_002964,149,189,add_to_cart,product_detail,2026-01-25 02:50:25
evt_006789,340,193,view,category_page,2026-01-07 17:55:06
evt_001234,62,47,remove_from_cart,cart,2026-01-06 06:06:23
evt_005226,262,93,search_click,search_results,2026-01-29 18:35:11
evt_007443,373,135,purchase,checkout,2026-01-12 01:26:01
evt_009775,489,129,view,home_page,2026-01-18 01:37:45
evt_008551,428,93,share,home_page,2026-01-18 15:15:17
evt_000171,9,161,add_to_cart,product_detail,2026-01-03 03:42:36
evt_008657,433,114,view,search_results,2026-01-19 19:21:07
evt_005263,264,59,share,product_detail,2026-01-03 20:39:41
evt_000909,46,181,view,home_page,2026-01-30 04:02:18
evt_007831,392,159,add_to_cart,product_detail,2026-01-03 10:03:25
evt_008479,424,10,search_click,search_results,2026-01-10 00:58:27
evt_000871,44,84,view,home_page,2026-01-04 03:19:15
evt_000812,41,169,remove_from_cart,cart,2026-01-13 07:28:48
evt_009125,457,150,purchase,cart,2026-01-14 08:31:41
evt_000291,15,70,add_to_cart,product_detail,2026-01-27 09:21:21
evt_005049,253,169,remove_from_cart,cart,2026-01-02 06:36:59
evt_008364,419,188,purchase,cart,2026-01-23 01:49:20
evt_001130,57,173,view,home_page,2026-01-25 23:33:39
evt_000578,29,85,remove_from_cart,cart,2026-01-23 16:42:30
evt_009555,478,174,search_click,search_results,2026-01-16 11:27:44
evt_009022,452,83,add_to_cart,cart,2026-01-05 20:26:48
evt_007667,384,151,purchase,cart,2026-01-20 05:34:33
evt_004243,213,158,share,product_detail,2026-01-18 05:50:23
evt_000719,36,130,view,category_page,2026-01-09 19:47:36
evt_004655,233,191,rate_review,product_detail,2026-01-03 18:54:30
evt_009602,481,127,add_to_cart,product_detail,2026-01-29 16:34:06
evt_003309,166,39,search_click,search_results,2026-01-08 11:42:12
evt_005322,267,5,view,category_page,2026-01-14 20:47:47
evt_001083,55,89,share,home_page,2026-01-17 05:24:44
evt_000789,40,118,view,product_detail,2026-01-15 04:31:24
evt_007584,380,61,remove_from_cart,cart,2026-01-24 23:36:41
evt_009781,490,118,search_click,search_results,2026-01-11 10:17:09
evt_004614,231,95,search_click,search_results,2026-01-14 20:14:47
evt_006927,347,90,search_click,search_results,2026-01-18 16:40:20
evt_006195,310,29,search_click,search_results,2026-01-10 19:52:46
evt_002221,112,151,view,home_page,2026-01-08 17:56:55
evt_005834,292,47,view,search_results,2026-01-10 06:12:03
evt_001506,76,60,add_to_cart,home_page,2026-01-29 08:27:12
evt_006593,330,53,search_click,search_results,2026-01-23 08:37:08
evt_004782,240,22,rate_review,product_detail,2026-01-29 12:37:33
evt_008567,429,45,add_to_wishlist,home_page,2026-01-19 21:56:11
evt_002753,138,33,view,home_page,2026-01-20 14:01:05
evt_009962,499,40,add_to_cart,product_detail,2026-01-04 04:23:41
evt_000012,1,97,add_to_cart,product_detail,2026-01-21 20:05:57
evt_001856,93,164,view,search_results,2026-01-01 15:05:31
evt_004207,211,175,search_click,search_results,2026-01-18 17:05:15
evt_003913,196,53,search_click,search_results,2026-01-22 07:53:57
evt_005732,287,50,add_to_cart,home_page,2026-01-20 14:25:08
evt_009517,476,155,share,product_detail,2026-01-13 03:10:07
evt_002548,128,87,add_to_cart,cart,2026-01-28 17:14:12
evt_002901,146,97,view,search_results,2026-01-22 23:04:00
evt_008627,432,156,view,product_detail,2026-01-05 15:07:46
evt_002493,125,97,view,product_detail,2026-01-09 10:04:35
evt_003711,186,135,add_to_wishlist,product_detail,2026-01-22 19:24:41
evt_009546,478,169,remove_from_cart,cart,2026-01-16 12:46:00
evt_004727,237,196,search_click,search_results,2026-01-17 04:44:03
evt_000794,40,167,view,home_page,2026-01-15 01:53:07
evt_006074,304,57,view,search_results,2026-01-09 16:32:43
evt_003529,177,186,remove_from_cart,cart,2026-01-15 13:13:48
evt_007338,367,43,add_to_wishlist,home_page,2026-01-08 17:17:54
evt_006810,341,110,rate_review,product_detail,2026-01-16 23:24:16
evt_008757,438,118,view,product_detail,2026-01-13 15:42:59
evt_006788,340,82,view,product_detail,2026-01-07 16:53:42
evt_006267,314,57,search_click,search_results,2026-01-08 04:37:55
evt_008403,421,4,add_to_wishlist,product_detail,2026-01-26 05:13:38
evt_004310,216,99,view,category_page,2026-01-25 02:50:39
evt_002896,145,32,add_to_wishlist,product_detail,2026-01-29 05:09:50
evt_005539,277,134,view,category_page,2026-01-12 07:51:01
evt_008365,419,154,search_click,search_results,2026-01-23 17:40:47
evt_005084,255,68,purchase,checkout,2026-01-09 22:26:41
evt_000498,25,158,purchase,cart,2026-01-18 18:17:53
evt_006605,331,62,remove_from_cart,cart,2026-01-03 23:57:43
evt_009238,462,102,view,category_page,2026-01-12 15:48:57
evt_001232,62,124,share,product_detail,2026-01-06 07:59:12
evt_005327,267,56,search_click,search_results,2026-01-14 20:45:47
evt_005403,271,107,purchase,checkout,2026-01-16 16:45:59
evt_007410,371,184,add_to_wishlist,product_detail,2026-01-30 02:40:53
evt_003010,151,57,share,product_detail,2026-01-04 13:00:18
evt_008978,449,167,view,home_page,2026-01-02 22:54:29
evt_000100,5,7,add_to_wishlist,product_detail,2026-01-30 12:05:40
evt_002328,117,170,search_click,search_results,2026-01-18 06:05:45
evt_007284,365,164,search_click,search_results,2026-01-25 07:31:51
evt_004566,229,194,view,product_detail,2026-01-15 03:00:30
evt_002982,150,49,add_to_wishlist,home_page,2026-01-13 06:25:53
evt_002941,148,104,search_click,search_results,2026-01-10 19:25:22
evt_000860,43,192,add_to_cart,product_detail,2026-01-01 21:08:42
evt_007234,362,89,view,category_page,2026-01-16 13:50:05
evt_006339,317,92,add_to_cart,home_page,2026-01-01 19:11:53
evt_004600,230,166,add_to_cart,home_page,2026-01-09 11:11:44
evt_003433,172,46,add_to_wishlist,product_detail,2026-01-22 13:26:22
evt_006904,346,99,purchase,cart,2026-01-22 21:30:37
evt_009931,497,60,rate_review,product_detail,2026-01-29 09:07:34
